folio_integrante;edad;ponderador;grupo;resultado_general_entrevista;region_Centro;region_Centro Norte;region_Frontera;region_Pacifico-Norte;region_Pacífico Sur;region_Pacífico-Centro;region_Península;sexo_Mujer;estrato_Rural  ( <2500 Hab );estrato_Urbano ( 2500-99,999 Hab)
2022_23008043_03;10;20416.3202102503;Escolares;1;False;False;False;False;False;False;True;False;False;False
2022_23008066_05;6;13861.2564359728;Escolares;1;False;False;False;False;False;False;True;False;False;True
2022_24028002_05;8;39585.6411950821;Escolares;1;False;True;False;False;False;False;False;True;False;False
2022_24028072_02;11;31720.3439100642;Escolares;1;False;True;False;False;False;False;False;True;False;False
2022_24028115_05;9;123263.456088033;Escolares;1;False;True;False;False;False;False;False;True;False;False
2022_24028122_04;6;37464.6030368372;Escolares;1;False;True;False;False;False;False;False;False;False;True
2022_24035009_04;7;64801.2834118184;Escolares;1;False;True;False;False;False;False;False;True;False;False
2022_24037012_05;8;24062.7707968479;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_24037029_03;5;17274.7980270512;Escolares;1;False;True;False;False;False;False;False;True;True;False
2022_24052004_02;10;80079.0241774983;Escolares;1;False;True;False;False;False;False;False;True;False;True
2022_25006079_04;6;32045.1803682837;Escolares;0;False;False;False;True;False;False;False;False;False;False
2022_25006111_05;10;20429.939336767;Escolares;1;False;False;False;True;False;False;False;True;False;True
2022_26019015_04;7;55999.3643168069;Escolares;1;False;False;False;True;False;False;False;True;False;True
2022_26019035_04;6;35136.0862702323;Escolares;0;False;False;False;True;False;False;False;False;False;True
2022_26030003_04;6;43018.3013956187;Escolares;1;False;False;False;True;False;False;False;True;False;False
2022_26030094_04;8;116392.509063991;Escolares;1;False;False;False;True;False;False;False;True;False;False
2022_26043017_03;8;143180.029811742;Escolares;1;False;False;False;True;False;False;False;True;False;False
2022_26047032_03;10;67483.9116890692;Escolares;1;False;False;False;True;False;False;False;True;True;False
2022_27002029_03;7;18557.387157066;Escolares;1;False;False;False;False;False;False;True;False;False;True
2022_27008005_03;5;24960.6153054144;Escolares;1;False;False;False;False;False;False;True;True;False;True
2022_27008016_03;8;31005.7677833461;Escolares;1;False;False;False;False;False;False;True;False;False;True
2022_27010007_04;11;36396.2462399514;Escolares;1;False;False;False;False;False;False;True;False;True;False
2022_27010023_05;7;102337.641076977;Escolares;1;False;False;False;False;False;False;True;False;True;False
2022_27010028_02;7;34112.5470256589;Escolares;1;False;False;False;False;False;False;True;False;True;False
2022_28018008_04;9;158455.484399802;Escolares;1;False;False;True;False;False;False;False;False;False;True
2022_28027005_05;6;164146.333784815;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_28032026_03;6;97558.8109160781;Escolares;1;False;False;True;False;False;False;False;False;False;False
2022_28038010_05;6;40284.7710692685;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_28038028_04;10;48789.1023318066;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_28041028_06;6;90227.3033472615;Escolares;1;False;False;True;False;False;False;False;True;False;False
2022_29007021_03;5;18913.9921745866;Escolares;1;True;False;False;False;False;False;False;False;False;True
2022_29043023_06;5;54503.3473282688;Escolares;1;True;False;False;False;False;False;False;True;False;True
2022_29058027_04;6;69972.5062425962;Escolares;1;True;False;False;False;False;False;False;True;False;True
2022_30033002_03;10;82571.5637532703;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_30033015_04;7;65262.7425179842;Escolares;1;True;False;False;False;False;False;False;False;True;False
2022_30033029_03;7;153425.830032526;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_30039003_05;6;353976.969725979;Escolares;1;True;False;False;False;False;False;False;False;False;True
2022_30039012_03;9;635222.101962587;Escolares;1;True;False;False;False;False;False;False;False;False;True
2022_30124010_02;10;205939.875340925;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_30159029_04;5;290685.681347583;Escolares;1;True;False;False;False;False;False;False;True;True;False
2022_30167019_06;7;172171.945455704;Escolares;1;True;False;False;False;False;False;False;True;False;True
2022_31041011_03;11;20414.7896022107;Escolares;1;False;False;False;False;False;False;True;False;False;False
2022_31041014_07;5;24449.9865780411;Escolares;1;False;False;False;False;False;False;True;False;False;False
2022_31050056_04;9;56390.8391529544;Escolares;1;False;False;False;False;False;False;True;True;False;False
2022_31050107_03;9;35916.6055935493;Escolares;1;False;False;False;False;False;False;True;False;False;False
2022_31050110_06;6;71833.2111870985;Escolares;1;False;False;False;False;False;False;True;False;False;False
2022_31050119_03;5;32138.4788551299;Escolares;1;False;False;False;False;False;False;True;True;False;False
2022_31052009_04;9;20880.3412782087;Escolares;1;False;False;False;False;False;False;True;False;True;False
2022_31098004_04;9;21198.5650193248;Escolares;0;False;False;False;False;False;False;True;True;False;True
2022_31098022_09;6;25682.8768503358;Escolares;1;False;False;False;False;False;False;True;True;False;True
2022_31098026_04;11;19406.6107757998;Escolares;1;False;False;False;False;False;False;True;False;False;True
2022_31101015_07;9;37331.5188702063;Escolares;0;False;False;False;False;False;False;True;False;True;False
2022_32017042_04;6;53508.2097966216;Escolares;0;False;True;False;False;False;False;False;True;False;False
2022_32040014_06;6;18860.930986084;Escolares;0;False;True;False;False;False;False;False;False;True;False
2022_32040023_06;8;107186.764258335;Escolares;1;False;True;False;False;False;False;False;True;True;False
2022_32052015_07;8;9321.86047406908;Escolares;1;False;True;False;False;False;False;False;False;True;False
2022_32052029_03;10;8363.37456591063;Escolares;1;False;True;False;False;False;False;False;True;True;False
2022_32053001_05;7;62074.0497982899;Escolares;0;False;True;False;False;False;False;False;True;False;True
2022_32053003_03;8;19032.4877265304;Escolares;1;False;True;False;False;False;False;False;False;False;True
2022_32053008_02;7;23924.8968522671;Escolares;1;False;True;False;False;False;False;False;False;False;True
2022_01001007_04;1;5378.10884705221;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_01001016_13;4;4692.48567194994;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_01001028_06;2;6860.70380294512;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_01001053_06;1;7885.91124622613;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_01001063_04;2;8596.76013151199;Preescolares;0;False;True;False;False;False;False;False;True;False;False
2022_01001089_05;3;24871.0170820047;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_01002014_04;4;8030.31436449944;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_01002027_07;4;7813.1696619687;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_01005017_07;1;31760.3835840282;Preescolares;0;False;True;False;False;False;False;False;False;False;True
2022_01006006_05;1;23076.4778258838;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_01009011_06;4;5298.81320532131;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_01009029_10;1;4954.33214288786;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_02001027_05;3;23943.8858580942;Preescolares;1;False;False;False;True;False;False;False;True;False;False
2022_02002148_03;2;13002.8344198564;Preescolares;1;False;False;False;True;False;False;False;True;True;False
2022_02002148_04;1;18270.8622230801;Preescolares;1;False;False;False;True;False;False;False;False;True;False
2022_03001002_04;4;7320.31585315493;Preescolares;1;False;False;False;True;False;False;False;False;True;False
2022_03003089_04;2;6856.84386170235;Preescolares;1;False;False;False;True;False;False;False;True;False;False
2022_03003123_04;4;5185.1707366923;Preescolares;1;False;False;False;True;False;False;False;False;False;False
2022_03003134_04;4;8691.57330066729;Preescolares;0;False;False;False;True;False;False;False;True;False;True
2022_03008024_03;2;8752.34562316839;Preescolares;1;False;False;False;True;False;False;False;True;False;False
2022_03008120_05;3;5477.10072550419;Preescolares;0;False;False;False;True;False;False;False;False;False;False
2022_04002039_04;3;9285.64822657876;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_04002050_05;3;13486.4285519933;Preescolares;1;False;False;False;False;False;False;True;False;False;False
2022_04002062_05;3;13295.9911783452;Preescolares;1;False;False;False;False;False;False;True;False;False;False
2022_04002073_03;2;9630.47335966127;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_04002076_05;2;9630.47335966127;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_04002079_07;1;9630.47335966127;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_04002131_04;4;6581.39514038664;Preescolares;1;False;False;False;False;False;False;True;False;True;False
2022_04002136_03;2;6581.39514038664;Preescolares;1;False;False;False;False;False;False;True;False;True;False
2022_04008002_06;2;4072.47790147845;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_04008013_05;3;4072.47790147845;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_04008017_04;4;4072.47790147845;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_05024022_03;4;11428.8703964143;Preescolares;1;False;False;True;False;False;False;False;False;False;True
2022_05024022_04;1;13267.2753995683;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_05027032_08;1;10861.672550689;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_05030008_04;2;26565.3946025165;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_05030066_05;2;15302.7789023081;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_05030066_06;1;10653.191882008;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_05030080_03;4;30989.2985114958;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_05030080_04;3;30989.2985114958;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_05038026_05;4;12376.370130925;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_05038026_06;1;12376.370130925;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_05038030_05;4;12376.370130925;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_06003036_03;4;2709.4693813651;Preescolares;1;False;False;False;False;False;True;False;True;True;False
2022_06007029_04;4;5619.06832252403;Preescolares;1;False;False;False;False;False;True;False;False;False;False
2022_06007029_05;1;5619.06832252403;Preescolares;1;False;False;False;False;False;True;False;False;False;False
2022_06009001_03;4;8801.05634611913;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_06009022_03;4;10253.6578789737;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_06009022_04;2;10253.6578789737;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_06009028_05;4;9555.43260435791;Preescolares;0;False;False;False;False;False;True;False;False;False;True
2022_06009033_06;1;4600.76384654271;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_06009046_04;1;3867.7377181063;Preescolares;1;False;False;False;False;False;True;False;True;False;True
2022_06010025_05;1;3847.59111657744;Preescolares;1;False;False;False;False;False;True;False;True;False;False
2022_07008014_04;3;20030.9834368835;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07008017_06;2;20030.9834368835;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07008039_05;1;30997.3569054476;Preescolares;0;False;False;False;False;False;False;True;True;True;False
2022_07020017_05;4;46801.5929972072;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_07022012_03;1;60502.8369626348;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07022013_05;3;60502.8369626348;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07039026_04;2;15606.5494755351;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07039039_05;2;23848.5702835289;Preescolares;0;False;False;False;False;False;False;True;False;True;False
2022_07052011_06;2;23145.7701629859;Preescolares;1;False;False;False;False;False;False;True;False;True;False
2022_07052016_07;1;17267.9090592795;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07052018_06;2;17267.9090592795;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07052024_08;4;26387.3153700871;Preescolares;1;False;False;False;False;False;False;True;False;True;False
2022_07057007_06;1;22146.302349154;Preescolares;1;False;False;False;False;False;False;True;False;True;False
2022_07057041_10;4;13002.7731543868;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07057041_11;4;13002.7731543868;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_07058016_08;3;15193.6157597821;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_07058025_04;4;37011.1691525032;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_07087001_03;4;38667.0848838162;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_07087004_04;1;38667.0848838162;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_07087014_05;4;24572.0905904112;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_07089004_05;2;30927.6546495569;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_07089010_06;3;30503.0697952639;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_07089030_09;4;29454.2589158416;Preescolares;1;False;False;False;False;False;False;True;False;False;False
2022_08002005_06;4;18681.7915490595;Preescolares;1;False;False;True;False;False;False;False;False;True;False
2022_08002008_04;4;18681.7915490595;Preescolares;1;False;False;True;False;False;False;False;False;True;False
2022_08019036_04;4;13150.5406484714;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_08019071_04;4;17732.7975078977;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_08019108_05;1;12185.1053763455;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_08032010_04;4;25283.743052667;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_08032010_05;2;25283.743052667;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_08037094_04;2;63268.290577622;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_09002018_03;1;60725.8256413741;Preescolares;1;False;False;False;False;False;False;False;False;False;False
2022_09005029_05;3;26355.7108866698;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_09005070_08;3;21838.0789490179;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_09005070_09;1;21838.0789490179;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_09005071_06;1;21838.0789490179;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_09007036_05;3;23516.7970163759;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_09007150_03;4;33276.3994511675;Preescolares;0;False;False;False;False;False;False;False;True;False;False
2022_09007164_05;2;28992.9931494357;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_09010027_03;3;82407.9698201712;Preescolares;1;False;False;False;False;False;False;False;False;False;False
2022_09015012_06;2;45658.0776365625;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_09015012_07;2;45658.0776365625;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_10005080_05;2;16132.5885757948;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_10007005_03;4;15024.3567515355;Preescolares;0;False;True;False;False;False;False;False;False;False;False
2022_10007005_04;2;15024.3567515355;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_10007020_06;2;15306.867986822;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_10007035_06;2;28001.9752685922;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_10007037_03;3;26634.4257212634;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_10007037_04;2;26634.4257212634;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_10008001_06;4;7330.39578407443;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_10012023_06;4;10510.4939551067;Preescolares;0;False;True;False;False;False;False;False;False;False;True
2022_10012023_07;2;10510.4939551067;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_10012039_05;2;11784.3505892456;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_10012058_04;2;12098.5999382921;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_10028011_06;2;27303.7810636376;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_10028030_06;2;16783.01933015;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11001008_04;3;11428.5521742676;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11001023_04;2;14166.1845260198;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11001029_05;4;14166.1845260198;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11001029_06;1;15910.3373406471;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11001044_05;1;27907.487859223;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11003029_05;3;8264.86755508049;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_11003038_05;4;7017.92847023859;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11003052_04;3;6248.59596445014;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11005018_05;2;22475.6388287311;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_11005021_03;4;24160.9643682112;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_11009017_03;4;27907.487859223;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_11014028_06;4;14815.1758941984;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_11015003_06;1;10426.7194432815;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_11016027_03;2;8338.59213555356;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11016028_06;1;9365.24676627234;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11017047_04;3;11873.4530350943;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_11017054_05;1;14929.5199905176;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_11020098_07;3;9179.57851470391;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_11020182_10;4;14222.3353886914;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_11020182_11;2;11296.5333633275;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_11020220_07;4;9232.12855326505;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_11020255_05;3;11271.9890214191;Preescolares;1;False;True;False;False;False;False;False;True;False;False
2022_11020325_06;4;6038.87913016711;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11020325_07;2;6038.87913016711;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11020348_06;4;8848.83998324342;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11023020_03;3;13166.3931745518;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_11023026_05;2;27907.487859223;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_11027072_08;2;9320.0100108145;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_11027072_09;1;8669.90140339063;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_11030055_02;2;6958.11565877698;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11030055_03;2;7814.80483916055;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11032023_05;4;14013.9433512919;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11033025_04;2;10797.1206138022;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_11037006_04;2;7568.10402409916;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_11037054_05;4;8125.76419595;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11037062_05;1;8125.76419595;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_11042014_04;2;10515.6044515592;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_11044007_04;3;20311.2337630614;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_12001103_05;4;26264.3063111332;Preescolares;1;False;False;False;False;True;False;False;True;True;False
2022_12001103_06;1;21836.4679537402;Preescolares;1;False;False;False;False;True;False;False;False;True;False
2022_12007016_03;4;14776.1750758176;Preescolares;1;False;False;False;False;True;False;False;False;False;True
2022_12007016_04;1;18098.7282628869;Preescolares;1;False;False;False;False;True;False;False;True;False;True
2022_12007033_05;2;14772.9628638446;Preescolares;1;False;False;False;False;True;False;False;False;False;True
2022_12032020_06;4;17769.2789484204;Preescolares;1;False;False;False;False;True;False;False;True;False;True
2022_12035001_04;2;43058.0711889761;Preescolares;0;False;False;False;False;True;False;False;False;False;False
2022_12051018_05;3;11449.8167263727;Preescolares;1;False;False;False;False;True;False;False;False;True;False
2022_12051027_03;1;16446.7950280806;Preescolares;1;False;False;False;False;True;False;False;True;True;False
2022_12051028_04;2;16446.7950280806;Preescolares;1;False;False;False;False;True;False;False;True;True;False
2022_12064008_05;4;44276.8527227499;Preescolares;1;False;False;False;False;True;False;False;False;True;False
2022_13027019_03;2;32825.8582226132;Preescolares;1;True;False;False;False;False;False;False;False;True;False
2022_13027042_05;4;24667.1070965795;Preescolares;1;True;False;False;False;False;False;False;True;True;False
2022_13046033_04;4;12893.6665787645;Preescolares;1;True;False;False;False;False;False;False;True;False;True
2022_13046034_03;2;12963.363979425;Preescolares;1;True;False;False;False;False;False;False;False;False;True
2022_13057006_04;3;18576.5200216198;Preescolares;1;True;False;False;False;False;False;False;True;True;False
2022_13057026_03;1;24069.6481524193;Preescolares;1;True;False;False;False;False;False;False;True;True;False
2022_14093023_04;1;106707.829096714;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_14097007_04;2;80913.3610918221;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_14097012_05;1;75726.7507933984;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_14097023_03;4;67302.2979333235;Preescolares;0;False;False;False;False;False;True;False;True;False;True
2022_15033031_04;3;106361.2653417;Preescolares;1;False;False;False;False;False;False;False;False;False;False
2022_15033057_06;3;153629.420955378;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_15054025_05;4;99490.86569644;Preescolares;1;False;False;False;False;False;False;False;True;False;True
2022_15058014_05;4;70231.163103367;Preescolares;1;False;False;False;False;False;False;False;True;False;False
2022_15082009_07;1;51589.1431424659;Preescolares;1;False;False;False;False;False;False;False;True;True;False
2022_15082020_04;3;40414.5147857938;Preescolares;1;False;False;False;False;False;False;False;True;True;False
2022_15082025_04;1;48930.8977153618;Preescolares;1;False;False;False;False;False;False;False;False;True;False
2022_15082031_04;3;40414.5147857938;Preescolares;1;False;False;False;False;False;False;False;True;True;False
2022_15106009_05;2;69998.3270878331;Preescolares;1;False;False;False;False;False;False;False;True;False;True
2022_15106015_03;2;46939.1766932271;Preescolares;0;False;False;False;False;False;False;False;True;False;True
2022_15109027_04;4;202821.981102856;Preescolares;1;False;False;False;False;False;False;False;False;False;False
2022_15122009_06;2;107683.454594313;Preescolares;1;False;False;False;False;False;False;False;False;False;False
2022_15122021_09;2;143617.6018733;Preescolares;1;False;False;False;False;False;False;False;False;False;False
2022_16006001_03;1;17610.0234899371;Preescolares;1;False;False;False;False;False;True;False;True;False;False
2022_16006016_07;3;22827.8082276963;Preescolares;1;False;False;False;False;False;True;False;True;False;False
2022_16015004_04;2;64729.4671399782;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_16019021_09;1;33860.7937298025;Preescolares;1;False;False;False;False;False;True;False;True;True;False
2022_16019021_10;1;45663.6313783522;Preescolares;1;False;False;False;False;False;True;False;False;True;False
2022_16043002_04;4;25998.9046864444;Preescolares;0;False;False;False;False;False;True;False;True;False;True
2022_16043002_05;1;25998.9046864444;Preescolares;1;False;False;False;False;False;True;False;True;False;True
2022_16052027_06;2;22619.481943696;Preescolares;1;False;False;False;False;False;True;False;True;True;False
2022_16053011_05;3;69008.8994073899;Preescolares;1;False;False;False;False;False;True;False;False;False;False
2022_16069024_05;2;70560.5363253792;Preescolares;1;False;False;False;False;False;True;False;True;False;True
2022_16082018_03;4;31612.0653474312;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_16082018_04;2;31612.0653474312;Preescolares;1;False;False;False;False;False;True;False;False;False;True
2022_17007011_04;3;11447.8906286663;Preescolares;1;False;False;False;False;True;False;False;True;False;False
2022_17024025_06;2;13100.7700509752;Preescolares;1;False;False;False;False;True;False;False;False;True;False
2022_17024026_05;4;15757.2478415217;Preescolares;1;False;False;False;False;True;False;False;True;True;False
2022_17029018_06;2;11614.80188737;Preescolares;1;False;False;False;False;True;False;False;True;False;True
2022_17029027_04;4;17422.202831055;Preescolares;1;False;False;False;False;True;False;False;True;False;True
2022_17036025_04;1;9433.90502079744;Preescolares;1;False;False;False;False;True;False;False;True;False;True
2022_18017061_08;1;15142.8627372452;Preescolares;1;False;False;False;True;False;False;False;False;False;False
2022_18017078_05;3;22030.504134361;Preescolares;1;False;False;False;True;False;False;False;True;True;False
2022_18017086_03;3;32069.0568963767;Preescolares;1;False;False;False;True;False;False;False;False;True;False
2022_18017102_03;3;22822.6031006787;Preescolares;1;False;False;False;True;False;False;False;True;True;False
2022_19006004_06;2;6713.86151566249;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19006010_04;2;6671.5637651363;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19006077_06;3;11499.9353728457;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19018025_05;4;7804.59916640289;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19018045_03;4;9961.53342230604;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19018053_05;4;11697.0804468713;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_19018071_05;4;8209.65671371371;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19018094_02;3;13009.325448648;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_19018098_04;3;15410.4828491578;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19018113_06;4;33101.8965338418;Preescolares;1;False;False;True;False;False;False;False;False;False;True
2022_19021086_03;2;24668.4557322481;Preescolares;0;False;False;True;False;False;False;False;True;False;False
2022_19021115_03;2;8557.04963496928;Preescolares;1;False;False;True;False;False;False;False;False;False;True
2022_19021118_05;2;8787.4813176342;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_19021122_06;4;10282.4302552447;Preescolares;1;False;False;True;False;False;False;False;False;False;True
2022_19021124_07;3;8787.4813176342;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_19021124_08;1;8787.4813176342;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_19021146_06;4;8829.8245347853;Preescolares;1;False;False;True;False;False;False;False;False;False;True
2022_19026070_04;4;9534.68272545772;Preescolares;0;False;False;True;False;False;False;False;True;False;False
2022_19026084_05;1;10197.3769858087;Preescolares;0;False;False;True;False;False;False;False;True;False;False
2022_19026096_04;4;16060.3788016423;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_19026096_05;2;16060.3788016423;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_19031033_08;4;18541.5194676738;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19031064_06;4;13696.25810852;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19031074_03;3;7886.08339503099;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19041030_03;4;6825.98995209085;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_19041032_03;2;6825.98995209085;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_19044015_05;3;4801.37200372294;Preescolares;1;False;False;True;False;False;False;False;True;False;True
2022_19046053_08;2;12565.4706308518;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19046053_09;1;14723.5977652926;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_19048007_06;1;22337.2739132326;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_19048060_04;3;9925.84919624574;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_19049014_07;2;33101.8965338418;Preescolares;1;False;False;True;False;False;False;False;False;False;True
2022_20016009_04;4;26404.2328815807;Preescolares;1;False;False;False;False;True;False;False;False;True;False
2022_20039024_05;4;68729.185819084;Preescolares;1;False;False;False;False;True;False;False;False;False;True
