energ_kcal,carbohydrt,lipid_tot,protein,fiber_td,calcium,iron,ironhem,ironnohem,zinc,vit_c,thiamin,riboflavin,niacin,panto_acid,vit_b6,folic_acid,food_folate,folate_dfe,vit_b12,vit_a_rae,vit_e,vit_d_iu,vit_k,fa_sat,fa_mono,fa_poly,chole,carbohydrt_ratio,lipid_tot_ratio,protein_ratio,macronutrients_dqi,poly_ratio,mono_ratio,fatty_acids_dqi,balance_dqi,empty_calories_dqi,grasa_dqi,fa_sat_dqi,colesterol_dqi,moderation_dqi
7574.341130000001,1097.91088,280.0272,237.85511,123.05903,4080.7342,57.90803,2.43,40.77553,48.460730000000005,451.4278,3.90897,7.863880000000001,58.40494,15.38357,11.28811,536.93083,901.5995,1814.25017,10.494299999999999,2799.65,35.974880000000006,579.25671,163.2488,93.63582000000001,95.196915,46.002520000000004,1123.08145,0.5584981658535305,0.3205069108846745,0.12099492326179495,0,0.4912919008986091,1.0166719851441468,0,0,6,0,0,6,12
8120.7831,1109.87384,306.07144999999997,331.37370999999996,100.34235000000001,7918.85825,63.12992,1.9080000000000001,23.69292,69.76587,615.0614999999999,2.82433,11.29499,47.206450000000004,15.29858,9.67327,489.112,850.8235,1681.997,12.63125,3934.718,21.78755,1211.307,136.1645,102.08705,73.240255,35.304855,1143.39755,0.5210899612374746,0.3233288299117805,0.15558120885074483,0,0.34583088648364313,0.7174294388955308,0,0,6,0,0,6,12
11002.4217,1319.0259,494.3404,422.0354,68.3539,9202.53,79.1084,4.284,26.9009,95.0775,714.8309999999999,4.2028,13.8112,42.1121,14.6812,6.0726,688.5661,713.88,1884.0239000000001,24.2365,4298.495,24.4819,1676.8899999999999,263.488,167.95878000000002,136.01402000000002,70.74153999999999,1882.066,0.4622764259212894,0.3898136533377595,0.14790992074095113,0,0.421183935725182,0.809805953579801,0,0,6,0,0,6,12
3951.702,503.0806,151.5052,146.1706,31.2785,1901.613,23.7889,0.9220000000000002,12.4179,19.9105,258.6195,2.0372,4.1953000000000005,24.7023,10.7422,3.4138,66.474,348.497,461.492,5.975,1226.329,12.5415,428.429,110.488,52.54583,54.36468,36.02602,1570.6159000000002,0.5080914486759874,0.34428204394559586,0.14762650737841668,0,0.6856113986590373,1.0346145450552402,0,0,6,0,0,6,12
6384.54265,1020.9028500000001,202.161,167.37795,78.285,3965.255,40.59905,1.1960000000000002,31.22405,29.45755,879.911,4.1446,5.55545,32.2773,12.4594,5.0298,429.95799999999997,768.9675,1499.876,6.202,1835.497,15.48155,501.78299999999996,160.4455,71.358085,61.19078,40.36452,773.72995,0.6213109990636543,0.27682449802529363,0.10186450291105208,0,0.5656614804054789,0.8575171264755773,0,0,6,3,0,6,15
13690.8458,1953.3127,465.1606,510.99580000000003,166.8795,6491.777,93.77300000000001,11.2916,73.6204,87.4922,1600.365,8.1868,12.1771,123.0398,27.2082,15.3678,807.857,1611.8835,2985.1749999999997,39.2338,3791.4915,34.4486,1252.1109999999999,1066.1944999999998,178.07931000000002,150.47861999999998,53.09921,1450.72205,0.5563535436446947,0.298101749602743,0.14554470675256231,0,0.29817731212008847,0.8450090018879788,0,0,6,0,0,6,12
13290.7807,2097.717878,390.970511,457.885688,145.07521,9928.5128,104.23924,5.682,62.00174,94.620264,1330.31658,6.102658,14.915337,96.03818,23.942006,15.231916,886.326,1377.0243,2883.5988,19.0025,4329.6524,28.732333999999998,1407.983,472.06987,124.77087590000001,89.1350495,77.00981970000001,1144.65765,0.6106382803692358,0.2560728097833722,0.133288909847392,0,0.6172098989007738,0.7143898674834901,0,0,6,3,3,6,18
14822.6205,2338.49135,466.4348,374.0934,148.25400000000002,5460.639999999999,79.02645,1.822,68.75145,49.66025,732.8164999999999,9.5526,9.1088,78.22805,26.37175,7.3206,1280.6680000000001,2014.819,4192.0,9.5528,5840.7519999999995,22.3514,658.014,787.0835,186.97935,145.74497499999998,83.004375,2098.7452,0.6215981281866076,0.27896350647286466,0.09943836534052772,0,0.4439226845103483,0.7794709683181591,0,0,6,3,0,6,15
7802.242,928.1367,343.75489999999996,272.4282,60.15,3331.3070000000002,42.836800000000004,2.9,39.8428,42.814,200.4705,6.6119,5.1561,60.8791,12.9434,5.3141,354.31499999999994,793.629,1395.9289999999999,9.3295,1118.7659999999998,31.289,248.645,192.51,124.56855999999999,143.90626,85.61198999999999,1175.1965,0.4701775014524028,0.3918152304359328,0.13800726811166444,0,0.6872680393832922,1.1552374050081338,0,0,0,0,0,6,6
12911.811749999999,2447.45145,273.94945,186.90395,65.532,3530.7495,31.5681,3.228,27.7886,39.39345,878.35775,3.9514,4.4378,52.09635,16.61045,4.6506,326.195,775.9879999999999,1330.522,17.0304,2573.1185,26.2413,421.703,530.804,120.394255,93.69709499999999,35.912205,1075.4071999999999,0.7528901721823612,0.1896140408850468,0.05749578693259203,0,0.29828836101855527,0.778252209791904,0,0,0,6,3,6,15
12329.01575,1845.46365,412.75705,377.0009,106.05924999999999,7747.3552500000005,86.11525,1.254,49.78825,69.03745,1215.0765,6.65565,15.06535,88.51975,21.5713,8.99405,538.7025,700.31075,1615.92425,21.996,4676.58,39.40795,1248.3145,238.3335,149.538645,130.0032,56.21476,2403.0063999999998,0.5856443392557552,0.29471719320828166,0.11963846753596315,0,0.37592128777146533,0.8693618963847104,0,0,6,0,0,3,9
32725.311999999998,5422.5167,937.7714,796.0946,309.22499999999997,11839.908,136.2609,11.108,113.0049,99.0778,4162.82,15.7901,19.3509,212.2986,63.2985,19.297,1114.252,3012.386,4907.876,31.108,5362.566,53.4779,2315.552,1097.414,384.1255,347.42091,151.91144,4054.6504,0.6510720512174623,0.25334226913213753,0.09558567965040017,0,0.39547345854414767,0.9044463593278759,0,0,0,3,0,0,3
21226.118,3355.173,547.0346,425.6213,232.805,8822.2685,112.8141,6.432,98.3986,65.4054,2934.7215,11.148299999999999,11.5486,120.6598,34.9024,17.0607,1040.232,2687.6005,4456.0625,20.5645,5597.7085,38.2071,771.6610000000001,1316.195,195.42561,156.42087999999998,117.57554,2003.5274,0.669478444219902,0.2455947023061186,0.08492685347397949,0,0.6016383420780931,0.8004113688067801,0,0,6,3,3,6,18
18128.14415,2761.5607499999996,566.36545,529.2776,132.96525,6503.8023,84.13175,11.027000000000001,76.2575,73.7283,648.54255,10.796850000000001,8.86635,129.38535,28.0377,11.93895,532.5854,1553.9596999999999,2459.4955999999997,23.500700000000002,2605.8736,28.2362,732.9452,504.0131,234.64589,198.04297,107.04324500000001,1865.11291,0.6049208307016601,0.27914072924635797,0.11593844005198185,0,0.4561905814757719,0.8440078366597429,0,0,0,3,0,6,9
10439.4269,1469.35435,367.5928,298.0062,156.9395,9036.2465,60.71505,4.272,53.628550000000004,41.530100000000004,1304.411,5.86875,9.70825,73.9533,22.11375,8.0312,431.59399999999994,1756.5739999999998,2490.2665,15.625,4229.836499999999,71.61435,985.8385,811.7905,110.8144,156.198305,69.2763,805.72115,0.5663464510233184,0.31879034136924156,0.11486320760744011,0,0.6251561168945552,1.4095488041265394,0,0,6,0,3,6,15
5923.8255,955.1705,188.36046249999998,130.664875,40.459625,3209.533,26.184849999999997,0.7020000000000001,17.356849999999998,19.77995,418.66125,2.77955,3.7449875,29.29915,8.417275,2.1965500000000002,646.6885,345.5965,1444.9979999999998,3.2102,1038.77575,5.848,464.53499999999997,94.68662499999999,81.86526625,53.87077625,23.248016250000003,491.65059999999994,0.6327114018977453,0.28073530082177584,0.08655329728047888,0,0.2839789976252597,0.6580419110284149,0,0,6,3,0,6,15
15567.6821,2432.0706,489.455,461.29789999999997,222.88400000000001,6210.6921999999995,115.431,4.2330000000000005,108.06099999999999,76.28625,1237.7302,13.5613,9.73525,130.3897,44.0911,12.4455,981.8815999999999,3228.2878,4897.6194,21.3168,2443.9094,46.259949999999996,295.6978,921.5984,148.14003,212.78970999999999,96.30555,1379.00124,0.6088331439442418,0.27568770394895814,0.11547915210680003,0,0.6500980862498813,1.4364092541361035,0,0,0,3,3,6,12
8805.90178,1255.03384,301.328708,338.093564,77.576736,8176.905696,69.638368,1.2328000000000001,33.696068,66.338888,1448.3742599999998,3.247408,10.88082,67.047104,11.597352,5.319472,519.42466,803.763864,1686.495204,12.3932,3476.9014,23.313324,1139.15842,142.389704,89.5822588,57.3542888,56.333312,454.1755,0.5526064230322874,0.2985269336170619,0.14886664335065078,0,0.6288445140211177,0.6402416010523726,0,0,6,0,3,6,15
11437.37817,1779.63318,368.45551,315.41375,185.86563,5356.58024,60.18181,4.86306,45.04675,47.21038,4303.11544,5.95402,8.599730000000001,73.22657000000001,25.42441,10.51225,251.10924999999997,914.83926,1341.70551,17.60742,3375.60816,35.46171,963.29271,322.85196,132.177818,134.982057,76.737038,2346.7555620000003,0.6086147280183389,0.2835172822032874,0.10786798977837352,0,0.5805591222575637,1.0212156551109053,0,0,6,3,0,3,12
14391.86505,2024.24435,506.895,400.54315,55.25025,9557.032,78.39,6.409,45.695,88.9817,523.2265,3.5355000000000003,10.99215,55.2141,11.6249,5.969600000000001,608.4375,462.2935,1496.42,32.300000000000004,2940.6214999999997,14.78485,1366.725,139.164,214.90158499999998,140.08035999999998,40.636995,923.93915,0.5677624997326663,0.3198926738659181,0.11234482640141559,0,0.18909583658957194,0.6518349317898237,0,0,6,0,0,6,12
10103.0393,1501.24155,306.90479999999997,292.78749999999997,71.7436,4427.392,60.22105,3.6326,49.88245,48.61545,535.8000000000001,5.8831,7.2433,83.01565000000001,15.966050000000001,7.3107999999999995,460.789,597.8145,1381.2565,17.9167,1905.118,18.0561,498.16249999999997,187.062,114.2197,98.953105,62.624395,791.02675,0.604227154706789,0.27793027821350685,0.11784256707970411,0,0.5482801565754418,0.8663400884435871,0,0,0,3,0,6,9
7148.2145,1181.2189,192.3323,204.549,54.1415,2366.88,37.821,3.362,34.525,33.4462,248.25699999999998,7.5671,4.5354,60.7437,12.3892,6.8283000000000005,114.7815,905.006,1100.1495,11.303,2486.73,11.1436,141.48649999999998,528.713,84.26283,98.08122,34.54873,796.3670000000001,0.6495511593294987,0.23796753844134658,0.11248130222915467,0,0.4100115080397846,1.1639915250888204,0,0,0,3,0,6,9
12186.787,1077.9685,598.5219999999999,639.9003,69.6865,4891.838,74.6042,11.937000000000001,46.7027,84.4016,733.7505,12.8224,11.4856,150.714,35.2792,13.5718,513.108,1157.8645,2030.1805,36.377500000000005,3323.065,22.177300000000002,1552.239,186.0465,258.11368,252.0813,84.6493,4093.6784500000003,0.3517550233341457,0.4394372564420936,0.20880772022376057,0,0.32795355906746204,0.9766289799130368,0,0,6,0,0,0,6
5621.2115,833.0962999999999,174.2111,199.4768,48.7935,5437.929,37.1057,2.27,29.0397,31.0475,603.6129999999999,4.9386,4.89815,51.0699,12.29435,5.25565,263.48,942.3425,1390.2685,7.1345,2377.808,10.32075,413.776,332.6755,68.06789,67.52089000000001,31.20676,774.61775,0.5848144507162386,0.2751574214159112,0.14002812786785032,0,0.45846521759378756,0.9919639054479286,0,0,6,3,0,6,15
16357.8053,2573.7775,458.0458,595.0264999999999,308.2105,4429.0085,96.6134,5.646000000000001,85.4144,66.5131,6049.061000000001,14.5914,12.9055,207.6413,49.2115,23.721,748.0319999999999,1358.0205,2629.829,14.414,3768.542,31.5733,847.932,233.12300000000002,178.6637,154.74003,88.97275,2536.62255,0.6128906936992451,0.2454163260977523,0.1416929802030027,0,0.4979900785666031,0.866096638544931,0,0,6,3,3,3,15
12946.0805,1998.79735,375.5415,427.3435,218.3015,6553.0554999999995,88.91420000000001,5.493,75.8267,65.82695,1900.014,8.046850000000001,10.3611,116.65419999999999,33.33365,15.8204,678.1449999999999,2300.964,3453.8215,17.7685,3744.336,35.4298,770.0745000000001,493.216,138.206085,137.251645,64.224815,2328.781,0.6110457378567051,0.25831249184288546,0.13064177030040933,0,0.46470323647471823,0.9930940812048905,0,0,6,3,3,3,15
2739.6724,345.9669,110.8543,93.04180000000001,15.251000000000001,4414.041,19.6929,3.2004,13.1805,13.8735,63.407,2.0932,2.705,22.1215,4.1387,0.9404,231.538,271.538,665.14,3.8186,930.055,5.5618,211.761,83.099,36.64888,39.57573,16.346459999999997,636.7973000000001,0.5025441370566072,0.3623053294929574,0.1351505334504354,0,0.44602891002398976,1.0798619221105803,0,0,6,0,0,6,12
4817.314249999999,510.24204999999995,223.2524,208.02044999999998,26.44525,4353.4485,38.998599999999996,1.9868,25.4278,37.93685,170.26649999999998,2.1814999999999998,5.83475,36.5149,5.3972,3.1246500000000004,331.76475,262.23,826.12825,12.4864,1594.798,24.98245,773.63765,50.9915,71.66929999999999,72.7422,35.6206,817.8452,0.4180323147905701,0.411540198417081,0.17042748679234895,0,0.49701336555540526,1.0149701476085298,0,0,6,0,0,6,12
1281.077,174.2422,45.144400000000005,58.2802,24.033500000000004,1348.32,20.0048,0.8450000000000001,6.2203,8.5885,245.7185,1.0414,1.7306,14.5746,3.6209000000000002,2.3125999999999998,46.332,791.6664999999999,870.4435,2.3045,2285.265,12.7255,75.75800000000001,1722.3705,14.88541,13.96886,9.12269,329.47085,0.5215313024080112,0.3040278984595207,0.17444079913246832,0,0.6128611842065486,0.9384262845296165,0,0,6,0,0,6,12
9734.653875,1336.71005,348.6719,403.959275,118.67225,9444.223,74.0577,6.146000000000001,38.1677,73.006675,1673.2095000000002,5.517825,12.292250000000001,77.20535000000001,19.227975,7.65405,650.3960000000001,1242.817,2348.261,16.826,5482.9365,18.1197,1397.49,460.41825,122.43342750000001,84.2568225,57.342985000000006,798.0212999999999,0.5293521522080139,0.31067545016870274,0.15997239762328336,0,0.46836053005213796,0.6881847892398503,0,0,6,0,0,6,12
6069.5868,899.6859,198.8991,204.60399999999998,102.546,2231.482,50.9575,4.41,44.3105,28.5536,328.45799999999997,5.8759,6.4110000000000005,51.2482,19.4897,4.5242,214.42,1345.908,1710.48,17.221,3349.984,14.008700000000001,247.806,126.337,68.69303000000001,93.03682,36.44325,1606.8476,0.5797644255271435,0.2883872032573515,0.13184837121550494,0,0.5305232568719126,1.3543851537776104,0,0,6,3,0,6,15
13879.754500000001,1947.6868,498.5517,469.6415,134.7135,5792.098,80.5985,7.2540000000000004,54.8305,76.9239,1658.7440000000001,7.2578000000000005,11.0841,109.95230000000001,26.5751,14.07,562.271,1586.268,2542.193,25.481,4580.748,22.4919,1441.9389999999999,584.678,186.01501,161.86157,62.108050000000006,1787.3393999999998,0.5503386500908413,0.31695938307514926,0.13270196683400937,0,0.3338873029654973,0.8701532741900775,0,0,6,0,0,6,12
17134.83975,2378.21535,643.9861999999999,636.5127,269.81375,6389.6175,105.06215,14.6416,90.66155,84.4732,1944.8655,17.12485,13.78555,197.86225,60.3147,18.56895,507.108,3333.34775,4195.5715,35.487300000000005,4533.4625,65.5346,833.2885,864.4019999999999,223.331755,271.172505,121.12797,1948.989825,0.5327904985486246,0.32461185201414877,0.14259764943722658,0,0.5423678777789572,1.214213827317123,0,0,3,0,0,6,9
12703.1055,2184.6433,311.6411,350.3622,114.928,6344.5405,83.0028,8.863,62.6088,112.9083,819.616,9.726799999999999,15.1277,153.6994,59.599199999999996,15.3383,791.8499999999999,1710.0195,3056.0665,53.948,5934.053,62.68339999999999,552.449,189.46,94.47658000000001,115.31179,45.45536,1295.2371,0.6750647880249044,0.21667168708984805,0.10826352488524747,0,0.48112833889626394,1.2205330675602355,0,0,6,3,6,6,21
8141.60125,1185.20375,274.2441,233.2256,62.340875000000004,4226.026,57.414875,5.6336,44.550775,44.8341,335.22925,6.1282000000000005,6.470375,58.601075,12.8704,4.93275,428.383,799.9304999999999,1528.1935,10.1713,2334.6935,21.670199999999998,329.223,661.8035,107.9965,96.30498499999999,50.7465175,599.6238,0.5822727709133465,0.30314700069982314,0.11458022838683035,0,0.4698903899663415,0.891741723111397,0,0,6,0,0,6,12
7979.679,1117.305,233.46675,209.8767,81.96495,3127.0099999999998,52.86435,3.4188,47.18655,30.8828,1007.4445,6.107200000000001,3.998,57.7751,12.5583,4.5531500000000005,417.637,1249.2775,1959.353,3.8034000000000003,1516.5362499999999,19.15185,111.008,372.5275,79.790125,83.5899,55.177524999999996,605.88755,0.6031395003315518,0.2835656267651362,0.11329487290331199,0,0.6915332567783293,1.0476221211584766,0,0,0,3,3,6,12
14980.268575,2868.3489999999997,302.6703,406.8534,270.122875,9497.550150000001,101.546875,0.282,65.024875,82.1576,1976.40715,8.02835,17.679925,99.4195,36.77465,25.3807,775.09395,2121.8619750000003,3439.2183,11.202350000000001,5118.37555,31.61645,1204.0901,291.14055,92.623615,58.8224925,52.79945,724.3813425000001,0.7250243498477075,0.1721364831547168,0.10283916699757573,0,0.5700430716291952,0.6350701438288713,0,0,6,6,6,6,24
35418.34606,5714.39966,1030.8807,977.4513000000001,361.58244,13436.745359999999,236.04724,28.882800000000003,208.92394,166.4715,3148.7041799999997,26.16582,23.41732,330.23574,63.181580000000004,34.39476,2592.9382,3590.90784,7999.4890399999995,64.423,10316.27476,80.82898,1674.2436,700.92704,420.353414,365.621226,167.509792,2787.45168,0.6341348116724449,0.25739606944823507,0.10846911887932012,0,0.3984975176150229,0.8697948293575652,0,0,3,3,0,3,9
6611.6055,806.552975,258.61135,287.036425,110.599,3089.965,57.111725,2.5752,53.6224,40.551050000000004,468.55750000000006,6.727525,4.76745,49.419425000000004,17.41415,5.7258000000000004,228.855,2350.063,2739.097,6.8891,1299.596,20.11905,405.0845,296.574,82.3345475,94.11713499999999,67.6277025,1024.0884,0.4813905423789269,0.3472919811549324,0.1713174764661406,0,0.8213769863737941,1.1431062398199248,4,4,3,0,0,6,9
2820.2666,363.670304,102.5560855,120.455584,47.442905,1038.2434,20.486045,1.444,19.765045,15.549752,3643.6551899999995,3.5236940000000003,2.5222035000000003,37.34704,6.474408,5.793688,266.93,686.7599,1140.5499,3.0832,1962.3814499999999,10.294611999999999,91.703,328.812285,35.90192995,39.33065725,23.43671585,502.1622,0.5087172522152075,0.3227844320508301,0.16849831573396246,0,0.6527982167710735,1.0955025901051874,0,0,6,0,0,6,12
1687.4905,233.2303,46.643100000000004,85.40859999999999,20.235500000000002,2434.529,19.0109,4.2780000000000005,15.1134,11.7377,271.5815,1.71,2.6797999999999997,29.7319,9.3302,2.4633,11.745000000000001,705.9110000000001,725.8910000000001,15.3165,2765.6279999999997,3.8823,29.8105,30.905,16.45206,15.63526,9.38775,580.7617,0.5506092477705967,0.24775843859288277,0.20163231363652057,0,0.5706124339444423,0.9503527217868158,0,0,6,3,3,6,18
6302.6617,674.3381999999999,302.6217,230.8168,46.151,3087.2989,36.5322,3.146,27.2052,32.6848,433.2299,2.3321,5.7923,36.9864,15.048399999999999,4.9195,135.1787,692.9751,922.8508,11.7692,1818.4068000000002,28.450599999999998,600.2776,127.2843,89.97964,106.27096,82.25650999999999,2668.6965800000003,0.42516728585803193,0.4293037312274065,0.14552898291456157,0,0.9141680273448526,1.1810556254726068,4,4,6,0,0,3,9
8619.78556,1230.4212,281.59324,341.33296,48.44946,6012.894,64.0708,4.288,32.8298,65.40806,584.449,3.2023,8.938500000000001,56.38178,13.05704,5.39178,389.774,694.1485,1356.5629999999999,19.434,3349.959,14.274040000000001,995.597,118.3122,95.51674,68.74738,32.97216,1451.1755500000002,0.5579283855663093,0.2872958780327169,0.15477573640097364,0,0.34519771089339946,0.7197416913516941,0,0,6,3,3,6,18
5150.8798,893.6999000000001,134.15045,128.4016,59.675850000000004,3023.564,30.35695,0.82565,26.9401,25.41355,243.56625,3.2943,6.34375,41.326100000000004,13.52525,7.08495,257.27,554.75895,992.07645,8.32665,1508.3754,8.7644,478.7531,46.1255,54.210435000000004,54.13075,18.128384999999998,480.83396,0.6750305086047093,0.22798503682205168,0.09698445457323922,0,0.33440766524009624,0.9985300800482415,0,0,6,3,3,6,18
11151.1625,992.4378999999999,578.9043,507.5813,152.10049999999998,5183.592000000001,93.378,10.298,60.2435,68.6557,665.6439999999999,6.0057,10.8398,87.6393,36.7909,8.6108,310.0905,1701.0030000000002,2228.1865,54.0235,4037.7920000000004,44.3973,1959.01,375.363,191.80156000000002,231.52498000000003,105.16224,5671.8753,0.35411911572975563,0.46476704216792275,0.1811138421023218,0,0.5482866771260879,1.2071068660755417,0,0,6,0,0,0,6
26921.862299999997,1767.5788,1558.67615,1434.44615,134.855,9639.11825,186.98350000000002,35.894000000000005,142.1915,288.7343,559.66,14.6638,26.09535,388.0042,48.489,34.298,542.288,849.356,1771.225,109.173,3923.746,143.50214999999997,1103.143,454.013,511.00585000000007,575.93177,326.46031,5040.8354,0.26346200700586536,0.522730234256116,0.21380775873801872,0,0.6388582635599963,1.1270551403667883,0,0,0,0,0,0,0
15090.09875,2406.2997,445.7097,498.78520000000003,230.54225000000002,7136.58275,98.34955,8.9898,71.31425,85.79865000000001,2214.10775,8.72335,13.53655,127.7188,27.96265,20.9939,520.7405,1910.135,2795.3105,37.00985,3830.5005,42.93845,774.3195,522.92425,137.45353500000002,137.6382,88.060835,1478.1548,0.6157476305449016,0.25661830747567627,0.12763406197942212,0,0.6406589324894408,1.0013434721777073,0,0,6,3,3,6,18
9794.469325,1173.965775,423.9146,383.628925,134.614675,4590.0795,66.55725,5.96392,46.78308,55.8349,1952.6702500000001,6.40906,9.013135,103.35455,29.28883,12.70806,390.3785,1185.863,1849.5115,25.08593,3065.8235,28.402855,1472.65009,225.95925,140.2743425,148.76296,72.1779425,2225.3273500000005,0.4674542418538199,0.379790906081544,0.15275485206463615,0,0.5145484285552792,1.0605143987753856,0,0,6,0,0,3,9
10766.199315,1365.5566350000001,457.11879,363.88658499999997,183.88277499999998,8835.0625,66.42938,2.398,39.68438,68.79042,924.271,4.25736,12.280705,63.05986,26.72475,7.4853700000000005,429.34749999999997,1210.6575,1940.3245,16.6185,4583.311,29.321195,928.7065,270.47285,205.2262365,118.106323,43.1526905,1242.23255,0.4951327751930573,0.37292676179818995,0.1319404630087527,0,0.21026887807300407,0.5754932946889566,0,0,6,0,0,6,12
7266.1804999999995,1138.356425,227.681035,227.865935,201.44270000000003,2536.31825,72.903615,2.73925,70.481365,37.34358,5040.717,7.983465,7.37681,123.57178499999999,23.239265,14.749275,847.5055,656.848625,2097.603125,16.43875,2071.8505,25.289295,200.57974999999996,156.330475,72.479995,72.384729,54.4154125,493.8404625,0.6059907285924787,0.2727075060381587,0.12130176536936259,0,0.750764573038395,0.9986856235296373,0,0,6,3,3,6,18
7449.61574,1054.484934,279.286728,229.039834,90.38182,3876.6545,48.099886,1.65484,33.326976,42.93057,1027.0254200000002,4.376768,7.0996820000000005,44.785012,14.814318,4.212612,306.19976,627.152,1147.67682,9.84404,2166.8038,29.72711,828.08315,249.28509999999997,85.4851352,108.9192932,38.4957998,747.658,0.5515319604606911,0.3286723131172839,0.11979572642202514,0,0.45032156421038216,1.2741313790423765,0,0,6,0,0,6,12
19125.452955,2409.6955749999997,712.33723,721.5120450000001,157.463285,6299.19206,125.21713000000001,15.641200000000001,105.45183,104.25553,1446.2931800000001,17.65862,15.523745,220.04834,38.31891,17.87887,642.2398000000001,1543.34034,2635.23614,32.5553,2595.66466,46.348434999999995,749.0759,595.03879,282.0727565,324.387501,136.4900695,3590.23978,0.5090225358090378,0.3385657261386713,0.15241173805229097,0,0.483882496110538,1.150013581690935,0,0,0,0,0,0,0
15522.537495,2422.76997,463.123385,534.290145,173.53866000000002,8768.48372,108.964756,12.087040000000002,77.391216,86.577543,1364.35726,7.689199,12.410361,121.57278199999999,29.166985,16.143864,582.2738,1823.83372,2813.69612,55.87528,3606.71032,43.266708,923.3984,805.6003999999999,162.838524,152.1282832,74.74485370000001,1769.94052,0.6058306625953194,0.2605663306926983,0.13360300671198236,0,0.4590121051453402,0.9342278440204972,0,0,6,3,3,6,18
12494.42075,1024.94635,618.2479,775.14075,39.095749999999995,15219.434,130.4707,11.33855,46.084649999999996,159.538,759.6009999999999,4.0285,19.6925,128.04825,12.854000000000001,9.44325,1227.042,316.2,2401.57,41.5674,7134.263,20.03525,2857.596,171.3085,213.17134000000001,126.34322,63.16988,1877.625,0.3211845247232782,0.4359118214587484,0.2429036538179734,0,0.2963338317430476,0.5926838945610605,0,0,6,0,0,6,12
5064.03575,738.69935,155.71865,187.66944999999998,30.9185,3477.5215,37.5365,2.438,25.607,33.52375,266.68475,2.199,5.3063,48.95155,8.28955,4.85615,473.153,268.53025,1072.8555000000001,10.905850000000001,1649.59225,11.793050000000001,609.4889999999999,96.30775,51.78647,40.69287,27.641455,710.878375,0.5785843646719342,0.27442402162679297,0.1469916137012728,0,0.5337582383970176,0.7857818847278063,0,0,6,3,3,6,18
18800.8462,2260.3518,919.8355499999999,449.01,68.881,10816.807,137.78789999999998,1.8090000000000002,97.59639999999999,121.4987,529.7615,8.7225,17.85085,94.42620000000001,20.6034,8.594800000000001,2737.831,609.958,5263.8045,20.9225,6324.049,78.5973,1904.433,284.835,269.083985,286.928445,241.98169499999997,1729.4887,0.4729767073281458,0.4330683289545201,0.09395496371733407,0,0.8992794387224494,1.0663155780155404,4,4,6,0,0,6,12
2456.352555,377.64058,76.99396250000001,62.256125,27.30759,849.99177,14.240540000000001,0.07176,11.30028,8.978064999999999,282.90993999999995,1.13631,1.9867325,10.751660000000001,5.8191299999999995,1.16371,144.214,270.211765,515.42697,2.5431,616.05809,7.329840000000001,228.47361000000004,83.135535,28.89528075,30.80343775,13.45389725,699.2119515,0.6159193938423199,0.2825429091946797,0.10153769696300036,0,0.46560880880176253,1.0660369773358231,0,0,3,3,0,6,12
19317.66805,2091.9917,718.853825,690.559775,104.45625,4760.67275,105.94075000000001,15.64,90.25725,108.022125,794.30575,17.5629,10.933,176.399525,34.371075000000005,14.9518,502.0655,1328.666375,2182.24225,40.56025,2503.57025,36.965375,698.75725,375.47275,291.99521749999997,337.81619,131.5735275,3123.3439125,0.47545562190882573,0.3675979966653571,0.15694638142581718,0,0.45060165240548855,1.1569237088617728,0,0,0,0,0,0,0
8510.37291,878.37796,424.6699,329.28976,112.6935,4435.9385,54.5545,7.01996,45.554539999999996,41.87174,389.747,5.363180000000001,8.65172,86.60770000000001,16.849,6.94384,317.06050000000005,1133.4385,1672.4304,12.49142,4853.0455,92.10666,564.307,377.6977,132.26085,178.93608999999998,76.10193,1401.9849,0.4060595938979963,0.44171519974508583,0.15222520635691797,0,0.5753927182533607,1.3529029187397479,0,0,6,0,0,6,12
16635.68996,2795.903288,507.994456,495.028918,367.12694999999997,7748.792820000001,113.829202,1.9384800000000002,94.251722,109.88801000000001,5690.027609999999,12.566906,17.299623999999998,225.748444,55.433936,31.353914,412.84614,4059.5506800000003,4761.30432,9.64816,7642.68678,342.75807999999995,1126.60454,1165.7884599999998,102.3718114,228.2625184,110.5033166,1582.8686960000002,0.6305714710669462,0.2577826381815069,0.11164589075154686,0,1.0794310962050635,2.229739957497714,0,0,6,3,6,6,21
8173.886399999999,1058.90486,332.5807,293.93,93.5408,3877.0625,53.69549,4.016,40.63349,49.06048,746.2526,6.26115,8.01772,75.69408,19.96688,10.83628,673.201,897.105,2041.593,19.105999999999998,2429.2675,27.11333,613.52,256.8056,118.74140799999999,131.081907,53.674943,1372.69455,0.5039664833414701,0.3561428862117509,0.13989063044677905,0,0.4520322261969473,1.1039275111172675,0,0,6,0,0,6,12
4715.504,861.4267,101.02364999999999,154.8272,74.0275,4265.184499999999,52.884299999999996,1.092,37.3043,24.974375000000002,693.9205,5.8609,8.235225,85.8806,7.1949000000000005,12.3221,400.133,857.615,1537.7040000000002,25.077749999999998,3125.3475,16.062375,546.3155,647.788,36.90076,19.14756,13.25299,230.8065,0.6927118114167032,0.18278469900191255,0.12450348958138424,0,0.35915222342304065,0.5188933778057687,0,0,6,6,3,6,21
